group_ID,site,week_time,date,weather,time_block,hours_spent_on_site,start_time,activity,sex,age,dogs,dog_size,observer,confirmed,group_size,people_per_hour
PP_JU26_12pm_76,PP,WD,07-26-2024,sunny,12:00:00,0.25,12:00:00,wheels,M,A,0,NA,NL,Y,2,932
PP_JU26_12pm_76,PP,WD,07-26-2024,sunny,12:00:00,0.25,12:00:00,wheels,M,A,0,NA,NL,Y,2,932
PP_JU26_12pm_77,PP,WD,07-26-2024,sunny,12:00:00,0.25,12:00:00,wheels,M,A,0,NA,NL,Y,1,932
PP_JU26_12pm_78,PP,WD,07-26-2024,sunny,12:00:00,0.25,12:00:00,wheels,M,A,0,NA,NL,Y,4,932
PP_JU26_12pm_78,PP,WD,07-26-2024,sunny,12:00:00,0.25,12:00:00,wheels,F,A,0,NA,NL,Y,4,932
PP_JU26_12pm_78,PP,WD,07-26-2024,sunny,12:00:00,0.25,12:00:00,wheels,F,A,0,NA,NL,Y,4,932
PP_JU26_12pm_78,PP,WD,07-26-2024,sunny,12:00:00,0.25,12:00:00,wheels,F,C,0,NA,NL,Y,4,932
PP_JU26_12pm_79,PP,WD,07-26-2024,sunny,12:00:00,0.25,12:00:00,wheels,M,A,0,NA,NL,Y,1,932
PP_JU26_12pm_80,PP,WD,07-26-2024,sunny,12:00:00,0.25,12:00:00,wheels,M,A,0,NA,NL,Y,6,932
PP_JU26_12pm_80,PP,WD,07-26-2024,sunny,12:00:00,0.25,12:00:00,wheels,M,A,0,NA,NL,Y,6,932
PP_JU26_12pm_80,PP,WD,07-26-2024,sunny,12:00:00,0.25,12:00:00,wheels,F,A,0,NA,NL,Y,6,932
PP_JU26_12pm_80,PP,WD,07-26-2024,sunny,12:00:00,0.25,12:00:00,wheels,F,A,0,NA,NL,Y,6,932
PP_JU26_12pm_80,PP,WD,07-26-2024,sunny,12:00:00,0.25,12:00:00,wheels,F,A,0,NA,NL,Y,6,932
PP_JU26_12pm_80,PP,WD,07-26-2024,sunny,12:00:00,0.25,12:00:00,wheels,F,A,0,NA,NL,Y,6,932
PP_JU26_12pm_81,PP,WD,07-26-2024,sunny,12:00:00,0.25,12:00:00,wheels,M,C,0,NA,NL,Y,1,932
AQ_JU26_12pm_1,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,wheels,M,A,0,NA,NL,Y,1,168
AQ_JU26_12pm_2,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,wheels,M,A,0,NA,NL,Y,2,168
AQ_JU26_12pm_2,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,wheels,M,A,0,NA,NL,Y,2,168
AQ_JU26_12pm_3,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,wheels,M,A,0,NA,NL,Y,3,168
AQ_JU26_12pm_3,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,wheels,F,A,0,NA,NL,Y,3,168
AQ_JU26_12pm_3,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,wheels,F,A,0,NA,NL,Y,3,168
AQ_JU26_12pm_4,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,wheels,M,A,0,NA,NL,Y,2,168
AQ_JU26_12pm_4,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,wheels,F,A,0,NA,NL,Y,2,168
AQ_JU26_12pm_5,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,M,A,0,NA,NL,Y,4,168
AQ_JU26_12pm_5,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,F,A,0,NA,NL,Y,4,168
AQ_JU26_12pm_5,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,F,C,0,NA,NL,Y,4,168
AQ_JU26_12pm_5,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,F,C,0,NA,NL,Y,4,168
AQ_JU26_12pm_6,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,M,A,0,NA,NL,Y,1,168
AQ_JU26_12pm_7,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,M,A,0,NA,NL,Y,6,168
AQ_JU26_12pm_7,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,M,A,0,NA,NL,Y,6,168
AQ_JU26_12pm_7,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,M,A,0,NA,NL,Y,6,168
AQ_JU26_12pm_7,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,F,A,0,NA,NL,Y,6,168
AQ_JU26_12pm_7,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,M,C,0,NA,NL,Y,6,168
AQ_JU26_12pm_7,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,F,C,0,NA,NL,Y,6,168
AQ_JU26_12pm_8,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,M,A,0,NA,NL,Y,4,168
AQ_JU26_12pm_8,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,M,A,0,NA,NL,Y,4,168
AQ_JU26_12pm_8,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,F,A,0,NA,NL,Y,4,168
AQ_JU26_12pm_8,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,F,A,0,NA,NL,Y,4,168
AQ_JU26_12pm_9,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,F,A,0,NA,NL,Y,4,168
AQ_JU26_12pm_9,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,F,A,0,NA,NL,Y,4,168
AQ_JU26_12pm_9,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,M,A,0,NA,NL,Y,4,168
AQ_JU26_12pm_9,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,M,A,0,NA,NL,Y,4,168
AQ_JU26_12pm_10,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,M,A,0,NA,NL,Y,2,168
AQ_JU26_12pm_10,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,F,A,0,NA,NL,Y,2,168
AQ_JU26_12pm_11,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,F,A,0,NA,NL,Y,3,168
AQ_JU26_12pm_11,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,F,A,0,NA,NL,Y,3,168
AQ_JU26_12pm_11,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,U,C,0,NA,NL,Y,3,168
AQ_JU26_12pm_12,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,F,A,0,NA,NL,Y,2,168
AQ_JU26_12pm_12,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,F,A,0,NA,NL,Y,2,168
AQ_JU26_12pm_13,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,M,A,0,NA,NL,Y,2,168
AQ_JU26_12pm_13,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,F,A,0,NA,NL,Y,2,168
AQ_JU26_12pm_14,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,M,A,0,NA,NL,Y,2,168
AQ_JU26_12pm_14,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,F,A,0,NA,NL,Y,2,168
AQ_JU26_12pm_15,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,M,A,0,NA,NL,Y,4,168
AQ_JU26_12pm_15,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,F,A,0,NA,NL,Y,4,168
AQ_JU26_12pm_15,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,U,C,0,NA,NL,Y,4,168
AQ_JU26_12pm_15,AQ,WD,07-26-2024,sunny,12:00:00,0.25,12:40:00,walk,U,C,0,NA,NL,Y,4,168
LL_JU26_2pm_1,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,walk,M,A,0,NA,NL,Y,2,128
LL_JU26_2pm_1,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,walk,F,A,0,NA,NL,Y,2,128
LL_JU26_2pm_2,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,wheels,F,A,0,NA,NL,Y,1,128
LL_JU26_2pm_3,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,run,M,A,0,NA,NL,Y,1,128
LL_JU26_2pm_4,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,wheels,F,A,0,NA,NL,Y,1,128
LL_JU26_2pm_5,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,run,M,A,0,NA,NL,Y,1,128
LL_JU26_2pm_6,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,walk,F,A,0,NA,NL,Y,3,128
LL_JU26_2pm_6,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,walk,F,A,0,NA,NL,Y,3,128
LL_JU26_2pm_6,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,walk,F,A,0,NA,NL,Y,3,128
LL_JU26_2pm_7,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,walk,M,A,0,NA,NL,Y,2,128
LL_JU26_2pm_7,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,walk,F,A,0,NA,NL,Y,2,128
LL_JU26_2pm_8,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,walk,M,A,0,NA,NL,Y,2,128
LL_JU26_2pm_8,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,walk,F,A,0,NA,NL,Y,2,128
LL_JU26_2pm_9,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,walk,F,A,0,NA,NL,Y,1,128
LL_JU26_2pm_10,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,walk,M,A,0,NA,NL,Y,2,128
LL_JU26_2pm_10,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,walk,M,A,0,NA,NL,Y,2,128
LL_JU26_2pm_11,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,walk,F,A,0,NA,NL,Y,3,128
LL_JU26_2pm_11,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,walk,F,A,0,NA,NL,Y,3,128
LL_JU26_2pm_11,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,walk,F,A,0,NA,NL,Y,3,128
LL_JU26_2pm_12,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,walk,M,A,0,NA,NL,Y,2,128
LL_JU26_2pm_12,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,walk,F,A,0,NA,NL,Y,2,128
LL_JU26_2pm_13,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,walk,M,A,0,NA,NL,Y,3,128
LL_JU26_2pm_13,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,walk,M,A,0,NA,NL,Y,3,128
LL_JU26_2pm_13,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,walk,F,A,0,NA,NL,Y,3,128
LL_JU26_2pm_14,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,walk,F,A,1,S,NL,Y,1,128
LL_JU26_2pm_15,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,walk,M,A,0,NA,NL,Y,2,128
LL_JU26_2pm_15,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,walk,F,A,0,NA,NL,Y,2,128
LL_JU26_2pm_16,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,walk,M,A,0,NA,NL,Y,1,128
LL_JU26_2pm_17,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,walk,M,A,0,NA,NL,Y,1,128
LL_JU26_2pm_18,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,run,M,A,0,NA,NL,Y,1,128
LL_JU26_2pm_19,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,walk,F,A,0,NA,NL,Y,1,128
LL_JU26_2pm_20,LL,WD,07-26-2024,sunny,14:00:00,0.25,13:30:00,run,F,A,0,NA,NL,Y,1,128
HR_JU28_8am_1,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,walk,M,A,0,NA,NL,Y,1,208
HR_JU28_8am_2,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,walk,F,A,0,NA,NL,Y,1,208
HR_JU28_8am_3,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,walk,M,A,0,NA,NL,Y,1,208
HR_JU28_8am_4,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,walk,F,A,0,NA,NL,Y,1,208
HR_JU28_8am_5,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,walk,F,A,0,NA,NL,Y,1,208
HR_JU28_8am_6,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,walk,F,A,0,NA,NL,Y,1,208
HR_JU28_8am_7,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,walk,M,A,0,NA,NL,Y,2,208
HR_JU28_8am_7,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,walk,F,A,0,NA,NL,Y,2,208
HR_JU28_8am_8,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,walk,M,A,0,NA,NL,Y,2,208
HR_JU28_8am_8,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,walk,F,A,0,NA,NL,Y,2,208
HR_JU28_8am_9,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,walk,M,A,0,NA,NL,Y,2,208
HR_JU28_8am_9,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,walk,F,A,0,NA,NL,Y,2,208
HR_JU28_8am_10,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,walk,M,A,0,NA,NL,Y,1,208
HR_JU28_8am_11,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,walk,M,A,0,NA,NL,Y,2,208
HR_JU28_8am_11,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,walk,F,A,0,NA,NL,Y,2,208
HR_JU28_8am_12,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,walk,F,A,0,NA,NL,Y,1,208
HR_JU28_8am_13,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,run,M,A,0,NA,NL,Y,2,208
HR_JU28_8am_13,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,run,F,A,0,NA,NL,Y,2,208
HR_JU28_8am_14,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,run,M,A,0,NA,NL,Y,1,208
HR_JU28_8am_15,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,run,M,A,0,NA,NL,Y,1,208
HR_JU28_8am_16,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,run,M,A,0,NA,NL,Y,1,208
HR_JU28_8am_17,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,run,F,A,0,NA,NL,Y,2,208
HR_JU28_8am_17,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,run,F,A,0,NA,NL,Y,2,208
HR_JU28_8am_18,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,run,F,A,0,NA,NL,Y,1,208
HR_JU28_8am_19,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,run,M,A,0,NA,NL,Y,1,208
HR_JU28_8am_20,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,run,M,A,0,NA,NL,Y,1,208
HR_JU28_8am_21,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,run,F,A,0,NA,NL,Y,1,208
HR_JU28_8am_22,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,run,F,A,0,NA,NL,Y,1,208
HR_JU28_8am_23,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,run,M,A,0,NA,NL,Y,1,208
HR_JU28_8am_24,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,run,M,A,0,NA,NL,Y,1,208
HR_JU28_8am_25,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,run,M,A,0,NA,NL,Y,1,208
HR_JU28_8am_26,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,run,M,A,0,NA,NL,Y,1,208
HR_JU28_8am_27,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,run,M,A,0,NA,NL,Y,1,208
HR_JU28_8am_28,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,run,M,A,0,NA,NL,Y,1,208
HR_JU28_8am_29,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,run,M,A,0,NA,NL,Y,1,208
HR_JU28_8am_30,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,run,F,A,0,NA,NL,Y,1,208
HR_JU28_8am_31,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,run,M,A,0,NA,NL,Y,1,208
HR_JU28_8am_32,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,run,M,A,0,NA,NL,Y,1,208
HR_JU28_8am_33,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,run,M,A,0,NA,NL,Y,2,208
HR_JU28_8am_33,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,run,F,A,0,NA,NL,Y,2,208
HR_JU28_8am_34,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,wheels,M,A,0,NA,NL,Y,1,208
HR_JU28_8am_35,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,wheels,M,A,0,NA,NL,Y,1,208
HR_JU28_8am_36,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,wheels,M,A,0,NA,NL,Y,1,208
HR_JU28_8am_37,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,wheels,M,A,0,NA,NL,Y,1,208
HR_JU28_8am_38,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,wheels,M,A,0,NA,NL,Y,1,208
HR_JU28_8am_39,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,wheels,M,A,0,NA,NL,Y,2,208
HR_JU28_8am_39,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,wheels,M,A,0,NA,NL,Y,2,208
HR_JU28_8am_40,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,wheels,M,A,0,NA,NL,Y,1,208
HR_JU28_8am_41,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,wheels,M,A,0,NA,NL,Y,2,208
HR_JU28_8am_41,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,wheels,M,A,0,NA,NL,Y,2,208
HR_JU28_8am_42,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,wheels,M,A,0,NA,NL,Y,1,208
HR_JU28_8am_43,HR,WE,07-28-2024,sunny,08:00:00,0.25,07:45:00,wheels,M,A,0,NA,NL,Y,1,208
TH_JU28_8am_1,TH,WE,07-28-2024,sunny,08:00:00,0.5,08:40:00,wheels,M,A,0,NA,NL,Y,1,2
BL_JU28_10am_1,BL,WE,07-28-2024,sunny,10:00:00,0.5,09:30:00,run,M,A,0,NA,NL,Y,2,36
BL_JU28_10am_1,BL,WE,07-28-2024,sunny,10:00:00,0.5,09:30:00,run,M,A,0,NA,NL,Y,2,36
BL_JU28_10am_2,BL,WE,07-28-2024,sunny,10:00:00,0.5,09:30:00,walk,M,A,0,NA,NL,Y,2,36
BL_JU28_10am_2,BL,WE,07-28-2024,sunny,10:00:00,0.5,09:30:00,walk,M,A,0,NA,NL,Y,2,36
BL_JU28_10am_3,BL,WE,07-28-2024,sunny,10:00:00,0.5,09:30:00,run,M,A,0,NA,NL,Y,1,36
BL_JU28_10am_4,BL,WE,07-28-2024,sunny,10:00:00,0.5,09:30:00,walk,F,A,0,NA,NL,Y,1,36
BL_JU28_10am_5,BL,WE,07-28-2024,sunny,10:00:00,0.5,09:30:00,run,F,A,0,NA,NL,Y,1,36
BL_JU28_10am_6,BL,WE,07-28-2024,sunny,10:00:00,0.5,09:30:00,wheels,M,A,0,NA,NL,Y,2,36
BL_JU28_10am_6,BL,WE,07-28-2024,sunny,10:00:00,0.5,09:30:00,wheels,F,A,0,NA,NL,Y,2,36
BL_JU28_10am_7,BL,WE,07-28-2024,sunny,10:00:00,0.5,09:30:00,wheels,F,A,0,NA,NL,Y,1,36
BL_JU28_10am_8,BL,WE,07-28-2024,sunny,10:00:00,0.5,09:30:00,wheels,M,A,0,NA,NL,Y,3,36
BL_JU28_10am_8,BL,WE,07-28-2024,sunny,10:00:00,0.5,09:30:00,wheels,M,C,0,NA,NL,Y,3,36
BL_JU28_10am_8,BL,WE,07-28-2024,sunny,10:00:00,0.5,09:30:00,wheels,F,C,0,NA,NL,Y,3,36
BL_JU28_10am_9,BL,WE,07-28-2024,sunny,10:00:00,0.5,09:30:00,wheels,M,A,0,NA,NL,Y,1,36
BL_JU28_10am_10,BL,WE,07-28-2024,sunny,10:00:00,0.5,09:30:00,walk,F,A,1,M,NL,Y,1,36
BL_JU28_10am_11,BL,WE,07-28-2024,sunny,10:00:00,0.5,09:30:00,walk,M,A,0,NA,NL,Y,1,36
BL_JU28_10am_12,BL,WE,07-28-2024,sunny,10:00:00,0.5,09:30:00,wheels,M,A,0,NA,NL,Y,1,36
BL_JU28_10am_13,BL,WE,07-28-2024,sunny,10:00:00,0.5,09:30:00,run,M,A,0,NA,NL,Y,1,36
PP_JU28_10am_1,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,F,A,0,NA,NL,Y,1,728
PP_JU28_10am_2,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,F,A,0,NA,NL,Y,1,728
PP_JU28_10am_3,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,M,A,0,NA,NL,Y,2,728
PP_JU28_10am_3,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,F,A,0,NA,NL,Y,2,728
PP_JU28_10am_4,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,F,A,1,M,NL,Y,2,728
PP_JU28_10am_4,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,F,A,1,M,NL,Y,2,728
PP_JU28_10am_5,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,F,A,0,NA,NL,Y,3,728
PP_JU28_10am_5,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,F,A,0,NA,NL,Y,3,728
PP_JU28_10am_5,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,F,A,0,NA,NL,Y,3,728
PP_JU28_10am_6,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,F,A,0,NA,NL,Y,2,728
PP_JU28_10am_6,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,F,A,0,NA,NL,Y,2,728
PP_JU28_10am_7,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,M,A,0,NA,NL,Y,1,728
PP_JU28_10am_8,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,M,A,0,NA,NL,Y,1,728
PP_JU28_10am_9,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,M,A,0,NA,NL,Y,2,728
PP_JU28_10am_9,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,M,A,0,NA,NL,Y,2,728
PP_JU28_10am_10,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,M,A,0,NA,NL,Y,2,728
PP_JU28_10am_10,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,F,A,0,NA,NL,Y,2,728
PP_JU28_10am_11,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,M,A,0,NA,NL,Y,2,728
PP_JU28_10am_11,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,F,A,0,NA,NL,Y,2,728
PP_JU28_10am_12,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,M,A,0,NA,NL,Y,1,728
PP_JU28_10am_13,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,M,A,0,NA,NL,Y,1,728
PP_JU28_10am_14,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,M,A,0,NA,NL,Y,2,728
PP_JU28_10am_14,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,F,A,0,NA,NL,Y,2,728
PP_JU28_10am_15,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,M,A,0,NA,NL,Y,1,728
PP_JU28_10am_16,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,M,A,0,NA,NL,Y,3,728
PP_JU28_10am_16,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,F,A,0,NA,NL,Y,3,728
PP_JU28_10am_16,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,F,A,0,NA,NL,Y,3,728
PP_JU28_10am_17,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,F,A,0,NA,NL,Y,1,728
PP_JU28_10am_18,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,M,A,0,NA,NL,Y,2,728
PP_JU28_10am_18,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,F,A,0,NA,NL,Y,2,728
PP_JU28_10am_19,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,M,A,0,NA,NL,Y,2,728
PP_JU28_10am_19,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,F,A,0,NA,NL,Y,2,728
PP_JU28_10am_20,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,F,A,0,NA,NL,Y,2,728
PP_JU28_10am_20,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,F,A,0,NA,NL,Y,2,728
PP_JU28_10am_21,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,M,A,0,NA,NL,Y,3,728
PP_JU28_10am_21,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,F,A,0,NA,NL,Y,3,728
PP_JU28_10am_21,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,F,A,0,NA,NL,Y,3,728
PP_JU28_10am_22,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,M,A,0,NA,NL,Y,1,728
PP_JU28_10am_23,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,M,A,0,NA,NL,Y,2,728
PP_JU28_10am_23,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,F,A,0,NA,NL,Y,2,728
PP_JU28_10am_24,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,M,A,0,NA,NL,Y,2,728
PP_JU28_10am_24,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,F,A,0,NA,NL,Y,2,728
PP_JU28_10am_25,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,M,A,0,NA,NL,Y,2,728
PP_JU28_10am_25,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,walk,F,A,0,NA,NL,Y,2,728
PP_JU28_10am_26,PP,WE,07-28-2024,sunny,10:00:00,0.25,10:32:00,run,M,A,1,M,NL,Y,1,728
